Date,Open,High,Low,Close,Volume,up_n,down_n,body_n,upper_bb,middle_bb,lower_bb
2026-05-18 02:15:00+03:00,4541.665,4542.52,4541.085,4541.665,180,59.6,40.4,0.0,4550.150319868409,4544.6804,4539.210480131592
2026-05-18 02:16:00+03:00,4541.685,4541.725,4540.615,4541.075,236,3.6,41.4,55.0,4549.622641192909,4544.3442000000005,4539.065758807092
2026-05-18 02:17:00+03:00,4541.13,4541.825,4538.755,4540.335,429,22.6,51.5,25.9,4548.852143461651,4543.9448,4539.037456538349
2026-05-18 02:18:00+03:00,4540.745,4543.525,4540.2,4541.355,358,65.3,16.4,18.3,4548.531121716782,4543.7108,4538.890478283218
2026-05-18 02:19:00+03:00,4541.385,4541.62,4539.295,4539.77,280,10.1,20.4,69.5,4548.266828861845,4543.417,4538.567171138156
2026-05-18 02:20:00+03:00,4539.86,4543.56,4539.86,4543.52,317,1.1,0.0,98.9,4547.932577430595,4543.285000000001,4538.637422569406
2026-05-18 02:21:00+03:00,4543.46,4544.18,4542.725,4543.69,329,33.7,50.5,15.8,4547.814215935039,4543.226200000001,4538.638184064963
2026-05-18 02:22:00+03:00,4543.57,4544.785,4542.83,4542.935,297,62.1,5.4,32.5,4547.329821873807,4543.052000000001,4538.774178126194
2026-05-18 02:23:00+03:00,4542.95,4543.17,4541.53,4541.53,336,13.4,0.0,86.6,4546.997572632766,4542.869000000001,4538.740427367236
2026-05-18 02:24:00+03:00,4541.555,4543.1,4540.805,4541.89,406,52.7,32.7,14.6,4546.63738686001,4542.703000000001,4538.768613139992
2026-05-18 02:25:00+03:00,4541.885,4543.895,4540.18,4540.195,489,54.1,0.4,45.5,4546.5126669854335,4542.531000000001,4538.549333014568
2026-05-18 02:26:00+03:00,4539.955,4540.66,4539.23,4539.84,478,49.3,42.7,8.0,4545.88722262487,4542.239800000001,4538.592377375132
2026-05-18 02:27:00+03:00,4539.845,4542.1,4539.76,4540.44,619,70.9,3.6,25.4,4545.619034884706,4542.064600000001,4538.510165115295
2026-05-18 02:28:00+03:00,4540.43,4540.76,4538.115,4539.35,577,12.5,46.7,40.8,4545.019722496277,4541.782400000001,4538.545077503725
2026-05-18 02:29:00+03:00,4539.34,4540.47,4538.14,4538.275,474,48.5,5.8,45.7,4544.650027731205,4541.495000000001,4538.339972268796
2026-05-18 02:30:00+03:00,4538.28,4538.565,4535.055,4536.875,759,8.1,51.9,40.0,4544.911498033517,4541.2866,4537.661701966484
2026-05-18 02:31:00+03:00,4537.115,4538.535,4536.96,4537.975,532,35.6,9.8,54.6,4544.971167997299,4541.131200000001,4537.291232002703
2026-05-18 02:32:00+03:00,4537.97,4539.2,4536.895,4538.925,470,11.9,46.6,41.4,4544.99893972352,4541.070200000001,4537.141460276482
2026-05-18 02:33:00+03:00,4538.93,4538.93,4536.935,4538.395,289,0.0,73.2,26.8,4545.039207253768,4540.973200000001,4536.907192746235
2026-05-18 02:34:00+03:00,4538.355,4539.715,4537.045,4539.15,453,21.2,49.1,29.8,4544.984977733843,4540.870200000001,4536.755422266159
2026-05-18 02:35:00+03:00,4539.22,4541.485,4537.065,4537.64,354,51.2,13.0,35.7,4544.44311133427,4540.563000000001,4536.682888665732
2026-05-18 02:36:00+03:00,4537.66,4539.855,4537.035,4539.855,238,0.0,22.2,77.8,4543.985833436168,4540.390200000001,4536.7945665638335
2026-05-18 02:37:00+03:00,4539.88,4541.685,4539.88,4541.21,340,26.3,0.0,73.7,4544.017462432209,4540.409600000001,4536.801737567793
2026-05-18 02:38:00+03:00,4541.23,4541.825,4539.06,4539.915,339,21.5,30.9,47.6,4543.78328366841,4540.2974,4536.811516331591
2026-05-18 02:39:00+03:00,4539.93,4540.035,4538.125,4539.345,322,5.5,63.9,30.6,4543.667064577461,4540.206,4536.744935422539
2026-05-18 02:40:00+03:00,4539.65,4539.925,4532.685,4533.425,769,3.8,10.2,86.0,4544.184641882553,4539.876400000001,4535.5681581174495
2026-05-18 02:41:00+03:00,4533.515,4537.465,4533.005,4536.465,846,22.4,11.4,66.1,4544.170514929605,4539.692000000001,4535.213485070397
2026-05-18 02:42:00+03:00,4536.45,4537.965,4535.895,4537.305,494,31.9,26.8,41.3,4544.136304290129,4539.5708,4535.005295709872
2026-05-18 02:43:00+03:00,4537.295,4540.1,4537.095,4539.425,413,22.5,6.7,70.9,4544.000711284932,4539.493600000001,4534.98648871507
2026-05-18 02:44:00+03:00,4539.425,4541.255,4539.07,4539.17,425,83.8,4.6,11.7,4543.976958357909,4539.4696,4534.962241642092
2026-05-18 02:45:00+03:00,4539.16,4539.315,4533.0,4534.21,869,2.5,19.2,78.4,4543.740773689548,4539.097200000001,4534.453626310454
2026-05-18 02:46:00+03:00,4534.15,4535.535,4532.25,4533.5,616,42.2,38.1,19.8,4543.436788573706,4538.689600000001,4533.942411426296
2026-05-18 02:47:00+03:00,4533.47,4536.03,4532.865,4536.03,570,0.0,19.1,80.9,4542.938735537935,4538.413400000001,4533.888064462068
2026-05-18 02:48:00+03:00,4536.05,4540.45,4536.045,4539.52,699,21.1,0.1,78.8,4542.702739576682,4538.333000000001,4533.963260423321
2026-05-18 02:49:00+03:00,4539.51,4539.985,4537.78,4537.995,476,21.5,9.8,68.7,4542.2992684869405,4538.177200000001,4534.0551315130615
2026-05-18 02:50:00+03:00,4538.055,4540.005,4537.675,4538.19,466,77.9,16.3,5.8,4542.13609692805,4538.097000000001,4534.057903071951
2026-05-18 02:51:00+03:00,4538.155,4539.915,4537.495,4539.3,379,25.4,27.3,47.3,4542.082631382064,4538.075400000001,4534.068168617937
2026-05-18 02:52:00+03:00,4539.285,4541.235,4539.135,4540.925,352,14.8,7.1,78.1,4542.152018235937,4538.094800000001,4534.037581764064
2026-05-18 02:53:00+03:00,4540.975,4544.32,4540.905,4543.16,461,34.0,2.0,64.0,4542.743980251957,4538.247200000001,4533.750419748045
2026-05-18 02:54:00+03:00,4543.185,4544.185,4540.495,4541.14,359,27.1,17.5,55.4,4542.999396683576,4538.3618000000015,4533.724203316428
2026-05-18 02:55:00+03:00,4541.175,4541.375,4537.2,4539.025,458,4.8,43.7,51.5,4543.051537679696,4538.447800000001,4533.844062320306
2026-05-18 02:56:00+03:00,4539.135,4542.405,4537.55,4538.365,408,67.4,16.8,15.9,4543.063264972054,4538.463400000001,4533.863535027947
2026-05-18 02:57:00+03:00,4538.33,4538.81,4536.155,4537.095,507,18.1,35.4,46.5,4543.016519901504,4538.390200000001,4533.763880098498
2026-05-18 02:58:00+03:00,4537.12,4537.51,4535.5,4536.17,449,19.4,33.3,47.3,4543.00862331174,4538.301200000001,4533.593776688262
2026-05-18 02:59:00+03:00,4536.165,4537.99,4535.795,4537.21,396,35.5,16.9,47.6,4542.936453502301,4538.223600000001,4533.510746497701
2026-05-18 03:00:00+03:00,4537.215,4542.635,4533.12,4533.795,1347,57.0,7.1,35.9,4543.089747790238,4538.069800000001,4533.049852209764
2026-05-18 03:01:00+03:00,4533.685,4538.11,4531.49,4532.445,1025,66.8,14.4,18.7,4543.195640657185,4537.773400000001,4532.351159342817
2026-05-18 03:02:00+03:00,4532.47,4539.445,4530.36,4539.4,1123,0.5,23.2,76.3,4542.984315627052,4537.701,4532.417684372948
2026-05-18 03:03:00+03:00,4539.63,4540.05,4530.155,4532.35,1206,4.2,22.2,73.6,4542.996987477771,4537.398400000001,4531.799812522231
2026-05-18 03:04:00+03:00,4532.33,4535.09,4530.98,4531.07,780,67.2,2.2,30.7,4543.126066597737,4537.067400000001,4531.008733402265
2026-05-18 03:05:00+03:00,4531.08,4533.835,4527.915,4528.735,1310,46.5,13.9,39.6,4543.629063354567,4536.879800000001,4530.130536645434
2026-05-18 03:06:00+03:00,4528.78,4532.245,4527.97,4530.77,1193,34.5,18.9,46.5,4543.813717669676,4536.652000000001,4529.4902823303255
2026-05-18 03:07:00+03:00,4530.61,4531.12,4527.96,4528.745,1199,16.1,24.8,59.0,4544.104234523881,4536.3096000000005,4528.51496547612
2026-05-18 03:08:00+03:00,4528.68,4529.815,4525.02,4525.26,1045,23.7,5.0,71.3,4544.54380996262,4535.743,4526.942190037381
2026-05-18 03:09:00+03:00,4525.31,4527.965,4523.12,4523.98,710,54.8,17.8,27.5,4544.945464188107,4535.1354,4525.325335811894
2026-05-18 03:10:00+03:00,4523.955,4527.0,4523.92,4524.475,912,82.0,1.1,16.9,4545.40793565986,4534.746,4524.08406434014
2026-05-18 03:11:00+03:00,4524.28,4529.875,4524.11,4528.89,906,17.1,2.9,80.0,4545.46019136589,4534.5616,4523.66300863411
2026-05-18 03:12:00+03:00,4529.005,4530.15,4526.84,4526.895,1014,34.6,1.7,63.7,4545.479130214679,4534.1962,4522.913269785322
2026-05-18 03:13:00+03:00,4526.905,4526.92,4523.93,4526.205,790,0.5,76.1,23.4,4545.146304042984,4533.663600000001,4522.180895957017
2026-05-18 03:14:00+03:00,4526.265,4527.25,4524.17,4526.495,779,24.5,68.0,7.5,4544.87521257703,4533.203600000001,4521.531987422972
2026-05-18 03:15:00+03:00,4526.515,4527.695,4523.985,4526.43,1187,31.8,65.9,2.3,4544.510476044306,4532.733200000001,4520.955923955695
2026-05-18 03:16:00+03:00,4526.475,4528.675,4525.205,4527.535,1136,32.9,36.6,30.5,4543.8919645966425,4532.262600000001,4520.633235403359
2026-05-18 03:17:00+03:00,4527.625,4529.6,4526.38,4527.65,896,60.6,38.7,0.8,4542.934836218224,4531.7316,4520.5283637817765
2026-05-18 03:18:00+03:00,4527.655,4529.48,4524.99,4526.795,953,40.6,40.2,19.2,4541.411426350606,4531.077,4520.742573649394
2026-05-18 03:19:00+03:00,4526.81,4527.44,4523.24,4523.31,1150,15.0,1.7,83.3,4540.274184565346,4530.3638,4520.453415434654
2026-05-18 03:20:00+03:00,4523.3,4533.755,4523.265,4533.48,848,2.6,0.3,97.0,4539.499886086903,4530.142,4520.784113913097
2026-05-18 03:21:00+03:00,4533.64,4533.72,4526.53,4526.705,898,1.1,2.4,96.5,4538.494395528165,4529.6756,4520.856804471834
2026-05-18 03:22:00+03:00,4526.66,4528.035,4525.845,4526.35,764,62.8,23.1,14.2,4537.612052531713,4529.245800000001,4520.879547468288
2026-05-18 03:23:00+03:00,4526.295,4527.1,4523.615,4524.14,800,23.1,15.1,61.8,4536.862001518802,4528.7646,4520.667198481199
2026-05-18 03:24:00+03:00,4524.31,4524.55,4517.14,4517.48,1316,3.2,4.6,92.2,4536.462999860314,4527.975399999999,4519.487800139685
2026-05-18 03:25:00+03:00,4517.475,4519.925,4517.435,4519.7,1031,9.0,1.6,89.4,4536.1469414238,4527.411599999999,4518.676258576199
2026-05-18 03:26:00+03:00,4519.685,4521.035,4516.98,4520.06,1139,24.0,66.7,9.2,4535.855900792685,4526.9162,4517.976499207314
2026-05-18 03:27:00+03:00,4520.015,4520.14,4517.175,4517.74,867,4.2,19.1,76.7,4534.140092690204,4526.049800000001,4517.959507309797
2026-05-18 03:28:00+03:00,4517.845,4519.905,4516.015,4517.67,1062,53.0,42.5,4.5,4533.766706512588,4525.4626,4517.158493487412
2026-05-18 03:29:00+03:00,4517.655,4517.85,4514.48,4515.99,865,5.8,44.8,49.4,4533.624600428702,4524.8594,4516.094199571298
2026-05-18 03:30:00+03:00,4515.92,4518.39,4514.705,4515.24,1175,67.0,14.5,18.5,4533.703906866471,4524.3196,4514.935293133529
2026-05-18 03:31:00+03:00,4515.18,4519.105,4515.135,4516.945,1182,54.4,1.1,44.5,4533.194553636539,4523.7666,4514.338646363461
2026-05-18 03:32:00+03:00,4516.93,4517.88,4515.525,4515.665,813,40.3,5.9,53.7,4532.955639172832,4523.2434,4513.531160827169
2026-05-18 03:33:00+03:00,4515.625,4516.515,4500.195,4500.635,1660,5.5,2.7,91.9,4535.35719314086,4522.258400000001,4509.159606859142
2026-05-18 03:34:00+03:00,4500.79,4501.345,4487.82,4492.36,2497,4.1,33.6,62.3,4538.535879559291,4520.993600000001,4503.45132044071
2026-05-18 03:35:00+03:00,4492.485,4500.37,4492.485,4499.29,1798,13.7,0.0,86.3,4539.405271302036,4519.9862,4500.567128697964
2026-05-18 03:36:00+03:00,4498.95,4503.24,4498.64,4501.135,1415,45.8,6.7,47.5,4539.280523224377,4518.876,4498.471476775623
2026-05-18 03:37:00+03:00,4501.115,4501.45,4489.32,4497.21,1751,2.8,65.0,32.2,4539.495082618402,4517.6886,4495.882117381597
2026-05-18 03:38:00+03:00,4496.825,4497.45,4491.195,4492.63,1422,10.0,22.9,67.1,4539.950107759717,4516.3456,4492.741092240282
2026-05-18 03:39:00+03:00,4492.65,4494.655,4489.385,4490.245,1392,38.0,16.3,45.6,4540.219101862737,4514.8956,4489.572098137262
2026-05-18 03:40:00+03:00,4490.17,4493.62,4483.51,4486.115,2204,34.1,25.8,40.1,4540.52492944769,4513.282999999999,4486.041070552309
2026-05-18 03:41:00+03:00,4486.135,4487.805,4483.9,4485.665,1261,42.8,45.2,12.0,4540.25160075961,4511.6082,4482.96479924039
2026-05-18 03:42:00+03:00,4485.65,4487.305,4483.82,4487.16,1251,4.2,52.5,43.3,4539.389484547488,4509.9886,4480.587715452512
2026-05-18 03:43:00+03:00,4487.215,4487.68,4483.715,4484.645,1277,11.7,23.5,64.8,4538.479022998462,4508.3026,4478.126177001538
2026-05-18 03:44:00+03:00,4484.695,4487.14,4480.415,4481.745,1036,36.4,19.8,43.9,4537.886967852833,4506.64,4475.393032147168
2026-05-18 03:45:00+03:00,4481.485,4485.34,4480.41,4485.16,1124,3.7,21.8,74.5,4535.038551843089,4504.707200000001,4474.375848156912
2026-05-18 03:46:00+03:00,4485.18,4490.195,4485.18,4489.875,1256,6.4,0.0,93.6,4532.71423378479,4503.234,4473.753766215211
2026-05-18 03:47:00+03:00,4489.96,4490.48,4487.0,4488.81,1181,14.9,52.0,33.0,4530.155231403381,4501.7324,4473.309568596619
2026-05-18 03:48:00+03:00,4488.745,4492.6,4487.96,4491.82,1247,16.8,16.9,66.3,4527.579180678256,4500.4396,4473.300019321743
2026-05-18 03:49:00+03:00,4491.845,4496.68,4491.305,4494.535,1156,39.9,10.0,50.0,4525.833502017905,4499.5218,4473.210097982094
2026-05-18 03:50:00+03:00,4494.55,4495.97,4491.85,4494.87,1543,26.7,65.5,7.8,4523.562109466203,4498.5286,4473.495090533796
2026-05-18 03:51:00+03:00,4494.58,4495.11,4490.32,4491.06,1350,11.1,15.4,73.5,4520.949159878775,4497.3686,4473.788040121225
2026-05-18 03:52:00+03:00,4491.1,4491.42,4488.765,4489.085,892,12.1,12.1,75.9,4518.479254247571,4496.2224,4473.965545752429
2026-05-18 03:53:00+03:00,4489.05,4492.275,4488.805,4490.605,1238,48.1,7.1,44.8,4515.68556286925,4495.1398,4474.59403713075
2026-05-18 03:54:00+03:00,4490.56,4492.02,4486.49,4491.96,1057,1.1,73.6,25.3,4512.900074198932,4494.1786,4475.457125801068
2026-05-18 03:55:00+03:00,4491.945,4494.53,4491.575,4493.485,1341,35.4,12.5,52.1,4509.93874472876,4493.3084,4476.67805527124
2026-05-18 03:56:00+03:00,4493.495,4506.66,4493.495,4503.575,1431,23.4,0.0,76.6,4507.01784782894,4492.7736,4478.529352171059
2026-05-18 03:57:00+03:00,4503.57,4507.16,4502.32,4506.005,1201,23.9,25.8,50.3,4504.489678120764,4492.3872,4480.284721879236
2026-05-18 03:58:00+03:00,4505.99,4506.035,4502.175,4504.74,1122,1.2,66.5,32.4,4505.196264735229,4492.5514,4479.906535264771
2026-05-18 03:59:00+03:00,4504.765,4516.745,4504.74,4514.795,1741,16.2,0.2,83.5,4508.805553376355,4493.4488,4478.092046623645
2026-05-18 04:00:00+03:00,4514.795,4516.08,4502.245,4505.465,3195,9.3,23.3,67.4,4509.608969057184,4493.6958,4477.7826309428165
2026-05-18 04:01:00+03:00,4505.47,4505.56,4497.42,4498.855,1780,1.1,17.6,81.3,4509.37164738881,4493.604600000001,4477.837552611191
2026-05-18 04:02:00+03:00,4498.945,4504.41,4494.135,4494.365,1531,53.2,2.2,44.6,4509.193050457723,4493.4908000000005,4477.788549542278
2026-05-18 04:03:00+03:00,4494.365,4496.21,4489.535,4494.67,1903,23.1,72.4,4.6,4509.277111425888,4493.5724,4477.867688574112
2026-05-18 04:04:00+03:00,4494.765,4501.48,4494.125,4497.955,1678,47.9,8.7,43.4,4509.6148145372845,4493.8808,4478.146785462715
2026-05-18 04:05:00+03:00,4497.9,4502.765,4496.535,4501.94,1624,13.2,21.9,64.8,4510.220465663791,4494.5138,4478.807134336208
2026-05-18 04:06:00+03:00,4501.925,4504.83,4497.995,4503.09,1744,25.5,57.5,17.0,4510.831174562372,4495.2108,4479.590425437627
2026-05-18 04:07:00+03:00,4503.06,4503.06,4492.75,4498.13,1823,0.0,52.2,47.8,4510.953812994155,4495.649600000001,4480.345387005847
2026-05-18 04:08:00+03:00,4498.065,4501.945,4495.07,4500.215,1344,25.2,43.6,31.3,4510.990622752419,4496.2724,4481.554177247581
2026-05-18 04:09:00+03:00,4500.405,4502.485,4495.99,4501.75,1304,11.3,68.0,20.7,4510.6776799695135,4497.0726,4483.467520030487
2026-05-18 04:10:00+03:00,4501.605,4502.38,4494.92,4501.945,1299,5.8,89.6,4.6,4510.565385572903,4497.744000000001,4484.922614427098
2026-05-18 04:11:00+03:00,4501.86,4505.765,4500.08,4504.4,966,24.0,31.3,44.7,4510.982751460552,4498.325,4485.667248539447
2026-05-18 04:12:00+03:00,4504.405,4504.415,4499.8,4502.22,1106,0.2,52.4,47.3,4510.98614742791,4498.8614,4486.73665257209
2026-05-18 04:13:00+03:00,4502.205,4502.915,4497.365,4500.715,1426,12.8,60.4,26.8,4511.012107743114,4499.2172,4487.422292256886
2026-05-18 04:14:00+03:00,4500.67,4501.685,4494.28,4496.05,1681,13.7,23.9,62.4,4510.99114557972,4499.2778,4487.56445442028
2026-05-18 04:15:00+03:00,4496.02,4499.055,4493.205,4496.44,1693,44.7,48.1,7.2,4510.975315063021,4499.3406,4487.705884936978
2026-05-18 04:16:00+03:00,4496.445,4499.975,4494.99,4498.03,1371,39.0,29.2,31.8,4510.771062234511,4499.6194,4488.467737765488
2026-05-18 04:17:00+03:00,4497.985,4500.08,4495.91,4498.62,1396,35.0,49.8,15.2,4510.305252506619,4500.0008,4489.696347493381
2026-05-18 04:18:00+03:00,4498.635,4500.805,4496.445,4498.47,1405,49.8,46.4,3.8,4509.908929871891,4500.3154,4490.721870128108
2026-05-18 04:19:00+03:00,4498.455,4499.37,4495.315,4498.475,914,22.1,77.4,0.5,4509.583555940586,4500.576,4491.568444059414
2026-05-18 04:20:00+03:00,4498.38,4500.935,4493.68,4495.59,1568,35.2,26.3,38.5,4509.437453094023,4500.660199999999,4491.882946905976
2026-05-18 04:21:00+03:00,4495.635,4499.71,4494.43,4499.225,1242,9.2,22.8,68.0,4509.197644556015,4500.4862,4491.774755443986
2026-05-18 04:22:00+03:00,4499.195,4501.71,4498.5,4501.335,1338,11.7,21.7,66.7,4508.725064281939,4500.2994,4491.873735718061
2026-05-18 04:23:00+03:00,4501.325,4502.46,4498.555,4500.225,1322,29.1,42.8,28.2,4508.3472391152,4500.1188,4491.8903608848
2026-05-18 04:24:00+03:00,4500.24,4508.125,4500.065,4506.51,1902,20.0,2.2,77.8,4506.059637319679,4499.7874,4493.515162680322
2026-05-18 04:25:00+03:00,4506.49,4506.625,4498.52,4502.265,1796,1.7,46.2,52.1,4505.583922139146,4499.6594000000005,4493.734877860855
2026-05-18 04:26:00+03:00,4502.31,4510.045,4502.31,4506.9,1651,40.7,0.0,59.3,4506.536382550807,4499.9812,4493.426017449194
2026-05-18 04:27:00+03:00,4506.895,4507.96,4503.435,4507.01,1594,21.0,76.5,2.5,4507.180657897623,4500.486999999999,4493.793342102375
2026-05-18 04:28:00+03:00,4507.03,4508.28,4501.935,4503.485,1376,19.7,24.4,55.9,4507.19033471423,4500.839599999999,4494.488865285769
2026-05-18 04:29:00+03:00,4503.505,4505.77,4502.78,4504.01,1246,58.9,24.2,16.9,4507.435859419482,4501.081799999999,4494.727740580516
2026-05-18 04:30:00+03:00,4504.36,4507.285,4502.175,4504.955,1710,45.6,42.8,11.6,4507.729138926952,4501.202399999999,4494.675661073046
2026-05-18 04:31:00+03:00,4504.95,4507.565,4501.425,4507.01,1599,9.0,57.4,33.6,4508.238618980575,4501.359199999999,4494.479781019423
2026-05-18 04:32:00+03:00,4507.015,4510.96,4506.91,4509.24,1086,42.5,2.6,54.9,4509.206648305146,4501.803599999999,4494.400551694853
2026-05-18 04:33:00+03:00,4509.385,4510.705,4506.84,4510.5,1410,5.3,65.8,28.8,4510.328243497816,4502.214999999999,4494.101756502183
2026-05-18 04:34:00+03:00,4510.53,4511.69,4507.41,4510.225,1448,27.1,65.8,7.1,4511.248599244887,4502.554,4493.859400755113
2026-05-18 04:35:00+03:00,4510.195,4513.98,4509.435,4511.09,1448,63.6,16.7,19.7,4512.228914022228,4502.9198,4493.610685977771
2026-05-18 04:36:00+03:00,4510.995,4512.37,4506.995,4507.585,1417,25.6,11.0,63.4,4512.519600786897,4503.0472,4493.574799213103
2026-05-18 04:37:00+03:00,4507.5,4507.95,4501.165,4502.37,1262,6.6,17.8,75.6,4512.523687160639,4503.0532,4493.582712839362
2026-05-18 04:38:00+03:00,4502.455,4505.405,4499.82,4504.855,1151,9.8,47.2,43.0,4512.66470505393,4503.2188,4493.772894946069
2026-05-18 04:39:00+03:00,4504.85,4510.515,4502.92,4508.285,1141,29.4,25.4,45.2,4512.88158667342,4503.7082,4494.53481332658
2026-05-18 04:40:00+03:00,4508.305,4509.855,4506.265,4507.745,821,43.2,41.2,15.6,4512.96313408638,4504.1604,4495.35766591362
2026-05-18 04:41:00+03:00,4507.835,4509.625,4506.13,4507.815,528,51.2,48.2,0.6,4513.095759214399,4504.5518,4496.007840785602
2026-05-18 04:42:00+03:00,4507.81,4510.5,4507.285,4509.17,872,41.4,16.3,42.3,4513.344555418855,4504.9738,4496.603044581145
2026-05-18 04:43:00+03:00,4509.07,4512.47,4507.685,4509.345,1153,65.3,28.9,5.7,4513.508301359568,4505.4088,4497.309298640433
2026-05-18 04:44:00+03:00,4509.385,4513.065,4508.45,4512.845,945,4.8,20.3,75.0,4514.072818763876,4505.9836,4497.894381236123
2026-05-18 04:45:00+03:00,4512.855,4514.92,4511.025,4511.25,1218,53.0,5.8,41.2,4513.752775374566,4506.61,4499.467224625433
2026-05-18 04:46:00+03:00,4511.285,4516.4,4511.285,4514.68,1090,33.6,0.0,66.4,4514.382528976495,4507.2282,4500.073871023504
2026-05-18 04:47:00+03:00,4514.645,4522.67,4514.46,4522.24,1144,5.2,2.3,92.5,4516.946257610993,4508.064399999999,4499.182542389006
2026-05-18 04:48:00+03:00,4522.29,4527.055,4522.29,4525.02,1131,42.7,0.0,57.3,4519.597476692805,4509.056199999999,4498.514923307193
2026-05-18 04:49:00+03:00,4525.03,4528.66,4524.435,4528.015,1264,15.3,14.1,70.7,4522.747269503645,4509.916399999999,4497.085530496353
2026-05-18 04:50:00+03:00,4527.99,4529.69,4525.97,4528.37,1435,35.5,54.3,10.2,4525.291979089842,4510.960599999999,4496.629220910157
2026-05-18 04:51:00+03:00,4528.355,4535.715,4528.235,4532.54,1424,42.4,1.6,55.9,4528.510428583893,4511.986199999999,4495.461971416105
2026-05-18 04:52:00+03:00,4532.505,4534.215,4528.455,4529.44,1435,29.7,17.1,53.2,4530.620645270702,4512.8834,4495.146154729297
2026-05-18 04:53:00+03:00,4529.395,4535.165,4529.255,4533.83,1126,22.6,2.4,75.0,4533.196557284223,4514.0972,4494.997842715778
2026-05-18 04:54:00+03:00,4533.93,4534.18,4529.34,4530.44,1051,5.2,22.7,72.1,4534.820829329474,4515.1544,4495.487970670527
2026-05-18 04:55:00+03:00,4530.425,4530.705,4527.725,4528.405,996,9.4,22.8,67.8,4535.959386913114,4516.0924,4496.225413086885
2026-05-18 04:56:00+03:00,4528.28,4530.395,4526.775,4528.375,762,55.8,41.6,2.6,4537.014769383207,4516.947,4496.879230616793
2026-05-18 04:57:00+03:00,4528.365,4529.68,4527.16,4529.245,736,17.3,47.8,34.9,4538.1150413354935,4517.7472,4497.379358664506
2026-05-18 04:58:00+03:00,4529.32,4530.08,4527.23,4527.305,819,26.7,2.6,70.7,4538.895100002216,4518.4194,4497.943699997783
2026-05-18 04:59:00+03:00,4527.265,4527.395,4525.155,4525.67,713,5.8,23.0,71.2,4539.418447869059,4519.037199999999,4498.655952130939
2026-05-18 05:00:00+03:00,4525.61,4525.685,4522.355,4524.855,927,2.3,75.1,22.7,4539.823729251595,4519.587799999999,4499.351870748404
2026-05-18 05:01:00+03:00,4524.85,4530.225,4524.79,4529.32,756,16.7,1.1,82.2,4540.421497350393,4520.457199999999,4500.492902649605
2026-05-18 05:02:00+03:00,4529.315,4533.865,4527.63,4533.865,818,0.0,27.0,73.0,4540.917113334652,4521.716999999999,4502.516886665346
2026-05-18 05:03:00+03:00,4533.965,4536.43,4531.55,4532.94,922,50.5,28.5,21.0,4541.232159877527,4522.840399999999,4504.448640122471
2026-05-18 05:04:00+03:00,4532.92,4533.715,4530.75,4532.32,882,26.8,53.0,20.2,4541.5511711178815,4523.801799999999,4506.052428882117
2026-05-18 05:05:00+03:00,4532.26,4533.71,4529.38,4530.99,1075,33.5,37.2,29.3,4541.422854170281,4524.7316,4508.040345829719
2026-05-18 05:06:00+03:00,4530.955,4531.49,4529.3,4530.535,853,24.4,56.4,19.2,4540.966703904667,4525.6404,4510.314096095333
2026-05-18 05:07:00+03:00,4530.555,4530.555,4525.7,4527.355,1055,0.0,34.1,65.9,4540.146249573596,4526.3678,4512.589350426404
2026-05-18 05:08:00+03:00,4527.245,4530.97,4527.18,4529.11,695,49.1,1.7,49.2,4539.082514633752,4527.158399999999,4515.234285366247
2026-05-18 05:09:00+03:00,4529.155,4529.745,4527.705,4528.795,695,28.9,53.4,17.6,4538.198569975693,4527.796399999999,4517.394230024305
2026-05-18 05:10:00+03:00,4528.815,4530.6,4527.945,4529.265,698,50.3,32.8,16.9,4536.433301662831,4528.517,4520.600698337169
2026-05-18 05:11:00+03:00,4529.315,4532.595,4527.955,4531.675,718,19.8,29.3,50.9,4534.834262467768,4529.1968,4523.559337532231
2026-05-18 05:12:00+03:00,4531.67,4535.895,4531.14,4533.96,666,40.7,11.1,48.2,4534.841356036949,4529.6656,4524.489843963052
2026-05-18 05:13:00+03:00,4533.925,4535.255,4532.42,4535.225,641,1.1,53.1,45.9,4535.32870192636,4530.0738,4524.81889807364
2026-05-18 05:14:00+03:00,4535.23,4538.74,4535.23,4536.675,827,58.8,0.0,41.2,4536.201892817844,4530.4202000000005,4524.638507182157
2026-05-18 05:15:00+03:00,4536.785,4537.885,4535.06,4535.65,575,38.9,20.9,40.2,4536.777072277987,4530.7114,4524.645727722013
2026-05-18 05:16:00+03:00,4535.76,4537.84,4535.71,4537.58,504,12.2,2.3,85.4,4537.519302446737,4530.9130000000005,4524.306697553264
2026-05-18 05:17:00+03:00,4537.575,4537.575,4532.47,4533.035,459,0.0,11.1,88.9,4537.685059429441,4531.0568,4524.42854057056
2026-05-18 05:18:00+03:00,4533.01,4535.43,4531.915,4533.575,340,52.8,31.2,16.1,4537.658522395444,4531.046600000001,4524.434677604557
2026-05-18 05:19:00+03:00,4533.59,4536.845,4533.59,4534.985,433,57.1,0.0,42.9,4538.011334305987,4531.2284,4524.445465694013
2026-05-18 05:20:00+03:00,4535.145,4537.065,4533.085,4534.52,722,48.2,36.1,15.7,4538.272041696476,4531.473000000001,4524.673958303526
2026-05-18 05:21:00+03:00,4534.475,4535.4,4533.605,4534.545,875,47.6,48.5,3.9,4538.4990079065765,4531.719800000001,4524.940592093425
